Aprika	Afrika
Kaharian ng Gran Britanya	Koninkrijk Groot-Brittannië
Khufu	Chufu
Owen Wilson	Owen Wilson
Faravahar	Faravahar
Diyakono	Diaken
Mga Aklat ng mga Paralipomeno	1 en 2 Kronieken
Papa Pio IV	Paus Pius IV
Unang Aklat ng mga Macabeo	1 Makkabeeën
Paul Allen	Paul Allen
Papa Felix IV	Paus Felix III (IV)
Papa Melquíades	Paus Miltiades
Papa Benedicto VIII	Paus Benedictus VIII
Papa Gelasio I	Paus Gelasius I
Nicki Minaj	Nicki Minaj
Berserk (manga)	Berserk (manga)
Bayani	Held
Palalusugan	Hygiëne
Piyansa	Borgtocht (strafrecht)
Tony Curtis	Tony Curtis
Tagsibol ng Praga	Praagse Lente
Papa Zósimo	Paus Zosimus
Humero	Opperarmbeen
Endokrinolohiya	Endocrinologie
Mga lalawigan ng Espanya	Provincies van Spanje
Simon Cowell	Simon Cowell
Glikolisis	Glycolyse
Neurotransmitter	Neurotransmitter
Paningin	Zien
Murom	Moerom
Atlas (kalipunan ng mapa)	Atlas (naslagwerk)
Negueb	Negev
Dezhou	Dezhou
Tuldik	Diakritisch teken
Papa Eutiquiano	Paus Eutychianus
Lipad 2937 ng Bashkirian Airlines	Vliegtuigbotsing Überlingen
Akron, Ohio	Akron (Ohio)
Sonia Gandhi	Sonia Gandhi
Tuatara	Brughagedissen
Lehiyong Romano	Legioen
Canaan (ng Bibliya)	Kanaän (gebied)
Ezra Pound	Ezra Pound
Pipeta	Pipet
William Shockley	William Shockley
Papa Sixto IV	Paus Sixtus IV
Derry	Derry (Verenigd Koninkrijk)
Counter-Strike	Counter-Strike
Ramenskoye	Ramenskoje
Ulupong (Viperidae)	Adders
Crozet, Ain	Crozet (Ain)
Légion d'Honneur	Legioen van Eer
Satiro	Satyr
Samahang hindi pangkalakalan	Non-profit
Vinson Massif	Vinsonmassief
Tambuling Pranses	Hoorn (muziekinstrument)
Jiujitsu	Jiujitsu
St Peter's College, Auckland	St Peter's College Auckland
Papa Benedicto II	Paus Benedictus II
Yip man	Yip Man
Eskorbuto	Scheurbuik
The Dark Knight (pelikula)	The Dark Knight
Ageo, Saitama	Ageo
Francisco Javier	Franciscus Xaverius
Adonis	Adonis (mythologie)
Severin, Alemanya	Severin (Domsühl)
Nazran	Nazran
Tiananmen Square	Plein van de Hemelse Vrede
Helen ng Troya	Helena (mythologie)
Armin Mueller-Stahl	Armin Mueller-Stahl
Mark Wahlberg	Mark Wahlberg
Twilight (album)	Schemering
Musikolohiya	Musicologie
Kawasaki, Kanagawa	Kawasaki (stad)
Rehiyon ng Kansai	Kansai
Santa Ana	Anna (heilige)
Xiphias gladius	Zwaardvis
Shinkansen	Shinkansen
Karanasan	Ervaring
Thaksin Shinawatra	Thaksin Shinawatra
Victor Ambartsumian	Viktor Hambartsoemian
Henri Cartan	Henri Cartan
Dagat Ross	Rosszee
Ava Gardner	Ava Gardner
Mobutu Sese Seko	Mobutu Sese Seko
The Fame Monster	The Fame Monster
Born This Way	Born This Way (album)
Bukol	Abces
Talaan ng mga medalya sa Palarong Olimpiko sa Tag-init 2012	Medaillespiegel van de Olympische Zomerspelen 2012
Ashton Kutcher	Ashton Kutcher
Albert Sabin	Albert Sabin
Initial D	Initial D
Pransiskano	Franciscanen
Bahay-patubuan	Kas (gebouw)
Paralaks	Parallax
Angry Birds	Angry Birds (computerspelserie)
Papkorn	Popcorn (voedsel)
Bosyo	Schildkliervergroting
Kaharian ng Sardinia	Koninkrijk Sardinië
Petsay	Chinese kool
Sili (bunga)	Chilipeper
Mérida, Yucatán	Mérida (Yucatán)
Kim Young-sam	Kim Young-sam
Robert Downey, Jr.	Robert Downey jr.
Watawat ng Unyong Sobyet	Vlag van de Sovjet-Unie
Maywood, Ilinoy	Maywood (Illinois)
Pat Hingle	Pat Hingle
Louis VIII ng Pransiya	Lodewijk VIII van Frankrijk
Tatlong Kaharian ng Korea	Drie koninkrijken van Korea
Wendi McLendon-Covey	Wendi McLendon-Covey
Osteoporosis	Osteoporose
Lalawigan ng Kermān	Kerman (provincie)
Lalawigan ng Badakhshan	Badachsjan (provincie)
Eudicots	'Nieuwe' tweezaadlobbigen
Hohen Pritz	Hohen Pritz
Patricio ng Irlanda	Patricius
Ekwasyong Schrödinger	Schrödingervergelijking
Baron	Baron (titel)
Argonota	Argonauten
Tobey Maguire	Tobey Maguire
Robert E. Lee	Robert E. Lee
Papa Bonifacio IX	Paus Bonifatius IX
Papa Juan XXII	Paus Johannes XXII
Leucippus	Leucippus
Alikabok	Stof (deeltjes)
Araling pangmidya	Mediastudies
Konstable	Constable
Saylopon	Xylofoon
Nartkala	Nartkala
Star Wars Episode I: The Phantom Menace	Star Wars: Episode I: The Phantom Menace
Suriang Cervantes	Cervantesinstituut
Nevel	Nevel (oblast Pskov)
Nevelsk	Nevelsk
Edmund Burke	Edmund Burke
Geosentriko	Geocentrisme
Nevinnomyssk	Nevinnomyssk
Limnolohiya	Limnologie
Nevyansk	Nevjansk
Harem	Harem
Tokorosawa, Saitama	Tokorozawa
Modi'in-Maccabim-Re'ut	Modi'ien-Makkabiem-Re'oet
Louis VI ng Pransiya	Lodewijk VI van Frankrijk
Fort Lauderdale, Florida	Fort Lauderdale
Psusennes II	Psusennes II
Xenopobya	Xenofobie
Oktagon	Achthoek
Camillo Benso, Konde ng Cavour	Camillo Benso di Cavour
Langaw	Huisvlieg
Pikadilyo	Picadillo
Sopwer na pang-aplikasyon	Applicatie
Nabari, Mie	Nabari
Pagkakahawa	Infectie
Batman Begins	Batman Begins
Geoffrey Rush	Geoffrey Rush
Alghero	Alghero
Billings, Montana	Billings (Montana)
Emir	Emir
Daniel Day-Lewis	Daniel Day-Lewis
Fox Broadcasting Company	Fox Broadcasting Company
Pitong mga kasalanang nakamamatay	Hoofdzonde
Ugnayang pandaigdigan	Internationale betrekkingen
Pagpupuno at pangangailangan	Vraag en aanbod
Pamamaraang parlamentaryo	Parlementair systeem
Otocolobus manul	Manoel
Bayabas	Guave
Salaming pampalaki	Loep
Isidro ng Sevilla	Isidorus van Sevilla
Duke	Hertog
Someone Like You (awit ni Adele)	Someone Like You
Nad Tatrou sa blýska	Nad Tatrou sa blýska
Shimanto, Kōchi	Shimanto
Bulubundukin ng Zagros	Zagrosgebergte
Papa Gregorio IV	Paus Gregorius IV
Papa Sixto III	Paus Sixtus III
Hinlalato	Middelvinger
Laon, Aisne	Laon
Galis	Schurft (mens)
Pom Poko	Pom Poko
Cernusco Lombardone	Cernusco Lombardone
Sidra	Cider
Diplopoda	Miljoenpoten
Antonio ng Padua	Antonius van Padua
Lalawigan ng Nurestan	Nooristan
Aspalto	Bitumen
Jon Voight	Jon Voight
Femme Fatale	Femme Fatale (muziekalbum)
Papa Eugenio IV	Paus Eugenius IV
Palasyo ng Kultura at Agham	Paleis van Cultuur en Wetenschap
Papa Eugenio III	Paus Eugenius III
Rahat	Rahat
Perestroika	Perestrojka
Paris (Iliada)	Paris (mythologie)
Maoismo	Maoïsme
Natzrat Ilit	Nazareth Illit
Yavne	Yavne
Nicole Scherzinger	Nicole Scherzinger
Thiruvananthapuram	Trivandrum (stad)
Nahariya	Naharia
Zavkhan Province	Zavhan
Pamamaga ng mata	Bindvliesontsteking
Mayonnaise	Mayonaise
Serotonin	Serotonine
Papa Inocencio IX	Paus Innocentius IX
Taijiquan	Tai chi
Bukung-bukong	Enkel
Nes Tziyona	Ness Ziona
Tamra	Tamra
Rosh HaAyin	Rosj Haäjin
Umm al-Fahm	Umm al-Fahm
Ptolomeo I Soter	Ptolemaeus I Soter
Sakhnin	Sachnin
Sikolohiyang pang-ugali	Behaviorisme
Nestorianismo	Nestorianisme
Isdang may baga	Longvissen
Hikaw	Oorring
Tukmol	Zomertortel
Uruk	Uruk
Butete	Ontwikkeling van kikvorsachtigen
Caselle Landi	Caselle Landi
Phallus	Fallussymbool
Maccastorna	Maccastorna
Victor Emmanuel II	Victor Emanuel II van Italië
Eksponensiyal na punsiyon	Exponentiële functie
Plinio ang Nakababata	Plinius de Jongere
Faye Dunaway	Faye Dunaway
Emma Thompson	Emma Thompson
Robert Frost	Robert Frost
Papa Valentino	Paus Valentinus
Papa Vigilio	Paus Vigilius
Papa Juan II	Paus Johannes II
Papa Simplicio	Paus Simplicius
Tobolsk	Tobolsk
Lalawigan ng Cabinda	Cabinda (provincie)
Espiritwalidad	Spiritualiteit
Anapilaksis	Anafylaxie
Kanggrena	Gangreen
Sobyet na Sosyalistang Republika ng Kasakistan	Kazachse Socialistische Sovjetrepubliek
Brittany Murphy	Brittany Murphy
Heograpiyang pangkalinangan	Culturele geografie
Aurochs	Oeros
Lalawigan ng Semnān	Semnan (provincie)
Lalawigan ng Aïn Defla	Aïn Defla (provincie)
Jessica Simpson	Jessica Simpson
Ang mga Apat na Maharlikang Katotohanan	Vier nobele waarheden
10 Downing Street	10 Downing Street
Lungsod ng Nara	Nara
Tanod-bayan	Ombudsman
Albumin	Albumine
Sgt. Pepper's Lonely Hearts Club Band	Sgt. Pepper's Lonely Hearts Club Band
Moro	Moren
Papa Inocencio VI	Paus Innocentius VI
Papa Benedicto XI	Paus Benedictus XI
Papa Urbano IV	Paus Urbanus IV
Ariel	Ariël (Westelijke Jordaanoever)
Guanine	Guanine
Funimation Entertainment	Funimation Entertainment
Halo	Mengsel
Zeami Motokiyo	Zeami Motokiyo
Prepektura ng Nagasaki	Nagasaki (prefectuur)
Edifício Altino Arantes	Edifício Altino Arantes
Anahí	Anahí Puente
MATLAB	MATLAB
Sebrang bisiro	Zezel
Karabela	Karveel (scheepstype)
Papa Gregorio XI	Paus Gregorius XI
Papa Martin V	Paus Martinus V
Dinastiyang Hsia	Xia-dynastie
Pamamahayag ng Karapatan ng Tao at ng Mamamayan	Verklaring van de rechten van de mens en de burger
Ikalawang Konsilyong Vaticano	Tweede Vaticaans Concilie
American Broadcasting Company	American Broadcasting Company
Papa Julio III	Paus Julius III
Papa Alejandro IV	Paus Alexander IV
Deporestasyon	Ontbossing
San Mateo, Kaliporniya	San Mateo (Californië)
Kate Hudson	Kate Hudson
Wildfire	Natuurbrand
Kondehan ng Imperial, Kalipornya	Imperial County
Dekanong Talampas	Hoogland van Dekan
Hejaz	Hidjaz
D.Gray-man	D.Gray-man
Ras al-Khaimah	Ras al-Khaimah (emiraat)
Valentiniano III	Valentinianus III
Golestān	Golestan
Sikosis	Psychose
Cho Oyu	Cho Oyu
Vetus Latina	Vetus Latina
Saygot	Zygote
Sigurat	Ziggoerat
Kapisanan	Gilde (beroepsgroep)
Santa Elena (emperatris)	Helena (heilige)
Rolling in the Deep	Rolling in the Deep
Boris Godunov	Boris Godoenov
Yate	Jacht (scheepstype)
Estado ng Simbahan	Kerkelijke Staat
Apokripa	Apocrief
Sake	Sake
Tarzan	Tarzan
Jinan	Jinan
Andreas Vesalius	Andreas Vesalius
Papa Bonifacio III	Paus Bonifatius III
Papa Bonifacio V	Paus Bonifatius V
Sa‘di	Saadi
Papa Pelagio I	Paus Pelagius I
Dopamino	Dopamine
Lalawigan ng Baghlan	Baghlan (provincie)
Ikalawang Digmaang Sino-Hapones	Tweede Chinees-Japanse Oorlog
Apoy ng Olimpiko	Olympische vlam
Qingdao	Qingdao
Nintendo DS	Nintendo DS
PlayStation Portable	PlayStation Portable
Paliparan ng Can Tho	Luchthaven Cần Thơ
Kalakhang Concepción	Groot-Concepción (Chili)
Ahvaz	Ahvaz
Papa Lucio II	Paus Lucius II
Papa Inocencio II	Paus Innocentius II
Papa Benedicto XII	Paus Benedictus XII
Papa Clemente VIII	Paus Clemens VIII
Bisa	Visum
Aluy-oy	Ritme
Melodiya	Melodie
Sputnik	Spoetnikprogramma
Nantan, Kyoto	Nantan
Helena Bonham Carter	Helena Bonham Carter
Putik	Modder
Felipe V ng Espanya	Filips V van Spanje
Origen	Origenes
Kooperasyong Ekonomiko sa Asya-Pasipiko	APEC
Barkong may layag	Zeilschip
Hamon (pagkain)	Ham (vlees)
Gloucester	Gloucester
Papa Sabiniano	Paus Sabinianus
Papa Formoso	Paus Formosus
Papa Romano	Paus Romanus
Papa Honorio I	Paus Honorius I
Papa Nicolás I	Paus Nicolaas I
Papa Juan VIII	Paus Johannes VIII
Papa Bonifacio IV	Paus Bonifatius IV
Ian McKellen	Ian McKellen
Apuleius	Lucius Apuleius Madaurensis
Taganrog	Taganrog
Omar Sharif	Omar Sharif
Golgota	Golgotha
Kashgar	Kashgar
Matabang Gasuklay	Vruchtbare Sikkel
Sarah Jessica Parker	Sarah Jessica Parker
Konseho ng Chalcedon	Concilie van Chalcedon
Birhen	Maagd (geneeskunde)
Silangang Harang	Oostblok
Papa Adeodato I	Paus Adeodatus I
Papa Benedicto V	Paus Benedictus V
Lalawigan ng Yazd	Yazd (provincie)
Lalawigan ng Ilām	Ilam (provincie)
Alec Baldwin	Alec Baldwin
Qom	Qom
Helen Hunt	Helen Hunt
Tommy Lee Jones	Tommy Lee Jones
Republika ng Texas	Republiek Texas
Supot-uod	Verpopping
Bireynato ng Bagong Espanya	Nieuw-Spanje
New France	Nieuw-Frankrijk
Edifício Itália	Edifício Itália
Telepatiya	Telepathie
Lungsod ng Chiba	Chiba (stad)
Papa Calixto II	Paus Calixtus II
Pagkamalikhain	Creativiteit
Laura Pausini	Laura Pausini
Enrico Caruso	Enrico Caruso
Manne Siegbahn	Manne Siegbahn
Corona (Marvel Comics)	Corona (astronomie)
Milagro	Wonder
Kosmogoniya	Kosmogonie
Papa Nicolás III	Paus Nicolaas III
Papa Clemente VI	Paus Clemens VI
Papa Inocencio V	Paus Innocentius V
Sobyet na Sosyalistang Republika ng Moldabia	Moldavische Socialistische Sovjetrepubliek
Néstor Kirchner	Néstor Kirchner
Seksolohiya	Seksuologie
Patubo	Rente
Virtual private network	Virtueel Particulier Netwerk
Robotiks	Robotica
Korona (putong)	Kroon (hoofddeksel)
Papa Clemente III	Paus Clemens III
Trebonianus Gallus	Trebonianus Gallus
Toy Story	Toy Story (film)
Opalo	Opaal
Papa Alejandro II	Paus Alexander II
Cyclades	Cycladen
Juana I ng Castilla	Johanna van Castilië
Gastronomiya	Gastronomie
Papa Celestino II	Paus Celestinus II
Juan Antonio Samaranch	Juan Antonio Samaranch
Pilohenetika	Fylogenie
Blogger	Blogger (website)
Asurbanipal	Assurbanipal
Eugene, Oregon	Eugene (Oregon)
Thalía	Thalía Sodi
Papa Celestino IV	Paus Celestinus IV
Homo	Homo (geslacht)
Seno ng Sityum	Zeno van Citium
Viggo Mortensen	Viggo Mortensen
Doktrinang Truman	Trumandoctrine
Lalawigan ng Bamyan	Bamyan (provincie)
Balensiya	Valentie (scheikunde)
Oda Nobunaga	Oda Nobunaga
Labanan sa Trafalgar	Slag bij Trafalgar
Henry Morton Stanley	Henry Morton Stanley
Sagay	Koraal (zoölogie)
Boeing AH-64 Apache	AH-64 Apache
Papa Urbano III	Paus Urbanus III
Lunday (bangka)	Kano (vaartuig)
Papa Conón	Paus Conon
Aksidente	Ongeval
Hayden Panettiere	Hayden Panettiere
Bilady, Bilady, Bilady	Biladi, Biladi, Biladi
Papa Gregorio XIV	Paus Gregorius XIV
Urbano VI	Paus Urbanus VI
Ashdod	Asjdod
Syngman Rhee	Syngman Rhee
Daniel (ng Bibliya)	Daniël (Hebreeuwse Bijbel)
Robert Duvall	Robert Duvall
Jeremy Irons	Jeremy Irons
Matthew Perry	Matthew Perry (acteur)
Ahmaddiya	Ahmadiyya (geloofsgemeenschap)
Bhubaneshwar	Bhubaneswar
Alfred Dreyfus	Alfred Dreyfus
Menelaus	Menelaüs
2NE1	2NE1
Jamie Foxx	Jamie Foxx
Nanchang	Nanchang
Tukong ng Guinea	Parelhoenders
Georges Cuvier	Georges Cuvier
Thymine	Thymine
Laissez-faire	Laisser faire
Indibidwalismo	Individualisme
Lalawigan ng Badghis	Badghis
Hentai	Hentai
Puwersang Lorentz	Lorentzkracht
Talang Patnubay	Stille Nacht (kerstlied)
Galerius	Galerius
Vajrayana	Vajrayana
Chaim Weizmann	Chaim Weizmann
Ilya Ilyich Mechnikov	Ilja Iljitsj Metsjnikov
John Malkovich	John Malkovich
Chloroform	Chloroform
Lady and the Tramp	Lady en de Vagebond
Sulfato	Sulfaat
Tyra Banks	Tyra Banks
Nelidovo	Nelidovo
Papa Hilario	Paus Hilarius
Papa Silvestre II	Paus Silvester II
Papa Martin I	Paus Martinus I
Papa Adriano III	Paus Adrianus III
Papa Leo V	Paus Leo V
Papa Sergio III	Paus Sergius III
Papa Teodoro II	Paus Theodorus II
Peterborough	Peterborough
Papa Benedicto III	Paus Benedictus III
Bogeyman (komiks)	Boeman
Neryungri	Nerjoengri
Valens	Flavius Julius Valens
Nesterov	Nesterov
Bulubunduking Tauro	Taurus (gebergte)
Rubicon	Rubicon (Italiaanse rivier)
Neftekamsk	Neftekamsk
Ngala-ngala	Verhemelte
Neftekumsk	Neftekoemsk
Bugatti Veyron	Bugatti Veyron EB16.4
Nefteyugansk	Neftejoegansk
Nizhnevartovsk	Nizjnevartovsk
Hilagang Biyetnam	Noord-Vietnam
Maggie Smith	Maggie Smith
Nizhnekamsk	Nizjnekamsk
Fucking, Awstriya	Fucking
Samuel L. Jackson	Samuel L. Jackson
Nizhniye Sergi	Nizjnieje Sergi
Se	Tha (Arabische letter)
Antipapa	Tegenpaus
Mga Elemento ni Euclid	Elementen van Euclides
Sinkretismo	Syncretisme (religie)
Papa Juan XXI	Paus Johannes XXI
Capra (sari)	Geiten
Papa Clemente IV	Paus Clemens IV
Papa Juan XII	Paus Johannes XII
Konsilyo ng Trento	Concilie van Trente
Papa Adriano V	Paus Adrianus V
Nizhnyaya Salda	Nizjnjaja Salda
Nizhnyaya Tura	Nizjnjaja Toera
Nikolayevsk-na-Amure	Nikolajevsk aan de Amoer
Talaan ng mga Hari at Reyna ng Espanya	Lijst van koningen van Spanje
Khe	Kha (Arabische letter)
Papa Honorio II	Paus Honorius II
Labanan sa Tours	Slag bij Poitiers (732)
Papa Sergio I	Paus Sergius I
Glasnost	Glasnost
Agronomiya	Landbouwkunde
Santiago de Querétaro	Querétaro (stad)
Delos	Delos
Ben Kingsley	Ben Kingsley
Alhebrang Boolean	Booleaanse algebra
Analhesiko	Pijnstiller
Balintataw	Pupil (anatomie)
Batas ni Gauss	Wet van Gauss
Bagumbayan, Sultan Kudarat	Bagumbayan
Ellen Page	Ellen Page
Miss World	Miss World
Columbio, Sultan Kudarat	Columbio
Esperanza, Sultan Kudarat	Esperanza (Sultan Kudarat)
Awtokrasya	Autocratie
Isulan, Sultan Kudarat	Isulan
Reproduksiyong aseksuwal	Ongeslachtelijke voortplanting
Kalamansig, Sultan Kudarat	Kalamansig
Siya nawa	Amen (gebed)
Lambayong, Sultan Kudarat	Lambayong
Lebak, Sultan Kudarat	Lebak (Sultan Kudarat)
Lutayan, Sultan Kudarat	Lutayan
Anastasius I (emperador)	Anastasius I (keizer)
Palimbang, Sultan Kudarat	Palimbang
Kamanyang	Olibanum
Marvel Comics	Marvel Comics
Pagtitinggal ng pagkain	Conserveren (voedsel)
Knossos	Knossos
Senador Ninoy Aquino, Sultan Kudarat	Senator Ninoy Aquino
Tacurong	Tacurong
Jessica Lange	Jessica Lange
Kalubkob	Helm (hoofddeksel)
Anahawan, Katimugang Leyte	Anahawan
Xenarthra	Xenarthra
Bontoc, Katimugang Leyte	Bontoc (Southern Leyte)
Pac-Man (laro)	Pac-man
Hinunangan, Katimugang Leyte	Hinunangan
Ice Cube	Ice Cube
Hinundayan, Katimugang Leyte	Hinundayan
Libagon, Katimugang Leyte	Libagon
Liloan, Katimugang Leyte	Liloan (Southern Leyte)
Limasawa, Katimugang Leyte	Limasawa
Sukhoi Su-27	Soechoj Soe-27
Macrohon, Katimugang Leyte	Macrohon
Malitbog, Katimugang Leyte	Malitbog (Southern Leyte)
Lalanga	Slokdarm
Padre Burgos, Katimugang Leyte	Padre Burgos (Southern Leyte)
Pintuyan, Katimugang Leyte	Pintuyan
Erkon	Airconditioning
Saint Bernard, Katimugang Leyte	Saint Bernard
Produktong Cartesian	Cartesisch product
San Francisco, Katimugang Leyte	San Francisco (Southern Leyte)
San Juan, Katimugang Leyte	San Juan (Southern Leyte)
Sobyet na Sosyalistang Republika ng Lituwanya	Litouwse Socialistische Sovjetrepubliek
San Ricardo, Katimugang Leyte	San Ricardo
Silago, Katimugang Leyte	Silago
Art Deco	Art deco
Sogod, Katimugang Leyte	Sogod (Southern Leyte)
Libangan	Amusement
Bamban ng tainga	Trommelvlies
Lalawigan ng Kandahar	Kandahar (provincie)
Tomas Oppus, Katimugang Leyte	Tomas Oppus (Southern Leyte)
Lalawigan ng Kapisa	Kapisa
Radyos	Straal (wiskunde)
Lalawigan ng Helmand	Helmand (provincie)
Lalawigan ng Faryab	Faryab
Novaya Lyalya	Novaja Ljalja
Banga, Timog Cotabato	Banga (South Cotabato)
Novoaleksandrovsk	Novoaleksandrovsk (kraj Stavropol)
Lake Sebu, Timog Cotabato	Lake Sebu
Norala, Timog Cotabato	Norala
Polomolok, Timog Cotabato	Polomolok
Santo Niño, Timog Cotabato	Santo Niño (South Cotabato)
Surallah, Timog Cotabato	Surallah
Lalawigan ng Moxico	Moxico
Papa Adriano II	Paus Adrianus II
T'boli, Timog Cotabato	T'Boli (South Cotabato)
Lalawigan ng Kermānshāh	Kermanshah (provincie)
Tampakan, Timog Cotabato	Tampakan
Sierra Madre, California	Sierra Madre (Californië)
Papa Félix III	Paus Felix II (III)
Tantangan, Timog Cotabato	Tantangan
Tupi, Timog Cotabato	Tupi (South Cotabato)
Changsha	Changsha
Lungsod ng Sorsogon	Sorsogon City
Barcelona, Sorsogon	Barcelona (Sorsogon)
Novodvinsk	Novodvinsk
Bulan, Sorsogon	Bulan (Sorsogon)
Bulusan, Sorsogon	Bulusan (Sorsogon)
Pamantasang Ebreo ng Herusalem	Hebreeuwse Universiteit van Jeruzalem
Casiguran, Sorsogon	Casiguran (Sorsogon)
Castilla, Sorsogon	Castilla (Sorsogon)
Donsol, Sorsogon	Donsol
Gubat, Sorsogon	Gubat
Irosin, Sorsogon	Irosin
Wilmington, Delaware	Wilmington (Delaware)
Juban, Sorsogon	Juban
Emperador Meiji	Meiji (keizer)
Magallanes, Sorsogon	Magallanes (Sorsogon)
Matnog, Sorsogon	Matnog
Pilar, Sorsogon	Pilar (Sorsogon)
Abhisit Vejjajiva	Abhisit Vejjajiva
Prieto Diaz, Sorsogon	Prieto Diaz
Santa Magdalena, Sorsogon	Santa Magdalena
Morning Musume	Morning Musume
Hemichordata	Kraagdragers
Enrique Villanueva, Siquijor	Enrique Villanueva
Republika ng Genoa	Republiek Genua
Christopher Reeve	Christopher Reeve
Larena, Siquijor	Larena
Lazi, Siquijor	Lazi
Maria, Siquijor	Maria (Siquijor)
Orfeo	Orpheus (mythologie)
San Juan, Siquijor	San Juan (Siquijor)
Djoser	Djoser
Siquijor, Siquijor	Siquijor (Siquijor)
Inang diwa	Alma mater
Manetho	Manetho
Alabel, Sarangani	Alabel
Glan, Sarangani	Glan (Sarangani)
Herpetolohiya	Herpetologie
Kiamba, Sarangani	Kiamba
Viet Cong	Vietcong
Sanger, Kaliporniya	Sanger (Californië)
Maasim, Sarangani	Maasim
Madeleine Albright	Madeleine Albright
Maitum, Sarangani	Maitum
Malapatan, Sarangani	Malapatan
Malungon, Sarangani	Malungon
Supot ng bayag	Scrotum
Alcantara, Romblon	Alcantara (Romblon)
Banton, Romblon	Banton
Cajidiocan, Romblon	Cajidiocan
Calatrava, Romblon	Calatrava (Romblon)
Madagascar (pelikula)	Madagascar (film)
Concepcion, Romblon	Concepcion (Romblon)
Corcuera, Romblon	Corcuera
Apoptosis	Apoptose
Agorapobya	Agorafobie
Ferrol, Romblon	Ferrol (Romblon)
Moby-Dick	Moby-Dick (boek)
Looc, Romblon	Looc (Romblon)
Magdiwang, Romblon	Magdiwang
Odiongan, Romblon	Odiongan
Sakong	Hiel
Romblon, Romblon	Romblon (Romblon)
San Agustin, Romblon	San Agustin (Romblon)
San Andres, Romblon	San Andres (Romblon)
San Fernando, Romblon	San Fernando (Romblon)
Aklat ni Amos	Amos (boek)
San Jose, Romblon	San Jose (Romblon)
Lungsod ng Shizuoka	Shizuoka (stad)
Basidiomycota	Basidiomycota
Santa Fe, Romblon	Santa Fe (Romblon)
Santa Maria, Romblon	Santa Maria (Romblon)
Ascomycota	Ascomyceten
Aklat ni Abdias	Obadja (boek)
Lalaugan	Farynx
Allen, Hilagang Samar	Allen (Northern Samar)
Mahmud II	Mahmut II (Ottomanen)
Biri, Hilagang Samar	Biri
Lumang Mundo	Oude Wereld
Up	Up (2009)
Bobon, Hilagang Samar	Bobon
Jeff Bridges	Jeff Bridges
Elehiya	Elegie (literair werk)
Capul, Hilagang Samar	Capul
Pagpapasuso	Borstvoeding
Castell'Azzara	Castell'Azzara
Catarman, Hilagang Samar	Catarman (Northern Samar)
Catubig, Hilagang Samar	Catubig
Gamay, Hilagang Samar	Gamay (Northern Samar)
Laoang, Hilagang Samar	Laoang
Belisarius	Belisarius
Nina Simone	Nina Simone
Lapinig, Hilagang Samar	Lapinig (Northern Samar)
Carlentini	Carlentini
Basilica Minore de San Sebastian	Basilica Minore de San Sebastian
Itō Hirobumi	Ito Hirobumi
Las Navas, Hilagang Samar	Las Navas
Sikolohiyang pangkaunlaran	Ontwikkelingspsychologie
Lavezares, Hilagang Samar	Lavezares
Milena (town)	Milena (Italië)
Umm al-Qaiwain	Umm al-Qaiwain (emiraat)
Lope de Vega, Hilagang Samar	Lope de Vega (Northern Samar)
Mapanas, Hilagang Samar	Mapanas
Mondragon, Hilagang Samar	Mondragon (Northern Samar)
Palapag, Hilagang Samar	Palapag
Pambujan, Hilagang Samar	Pambujan
Marcus Crassus	Marcus Licinius Crassus Dives
Novokuybyshevsk	Novokoejbysjevsk
Rosario, Hilagang Samar	Rosario (Northern Samar)
Cybill Shepherd	Cybill Shepherd
Novomoskovsk, Russia	Novomoskovsk (Rusland)
San Antonio, Hilagang Samar	San Antonio (Northern Samar)
San Isidro, Hilagang Samar	San Isidro (Northern Samar)
Pook na rural	Platteland
Novopavlovsk	Novopavlovsk
San Jose, Hilagang Samar	San Jose (Northern Samar)
Novorzhev	Novorzjev
San Roque, Hilagang Samar	San Roque (Northern Samar)
San Vicente, Hilagang Samar	San Vicente (Northern Samar)
Hekatonkheires	Hekatoncheiren
Silvino Lobos, Hilagang Samar	Silvino Lobos
