ਅਫ਼ਰੀਕਾ	Afrika
ਟਰੇਸੀ ਚੈਪਮੈਨ	Tracy Chapman
ਫਿਨੌਲਪਥਾਲੀਨ	Fenolftaleïne
ਮਾਰ ਖੋਰ	Schroefhoorngeit
ਵਾਕੰਸ਼	Zinsdeel
ਲੂਣੀ ਝੀਲ	Zoutmeer
ਅਰਥਸ਼ਾਸਤਰੀ	Econoom
ਕੁਨੜ ਸੂਬਾ	Kunar (provincie)
ਪਰਵਾਨ	Parvan
ਫੈਟ ਮੈਨ	Fat Man
ਪਾਕਿਸਤਾਨੀ ਰੁਪਈਆ	Pakistaanse roepie
ਟਾਟਾ ਮੋਟਰਜ਼	Tata (automerk)
ਚੰਦਰਗੁਪਤ ਮੋਰੀਆ	Chandragupta Maurya
ਤੱਥ	Feit
ਪੁਰਾਣ	Purana's
ਇਰਾਨੀ ਰਿਆਲ	Iraanse rial
ਹਨੂਮਾਨ	Hanoeman
ਲੂਕਾਨਸ	Marcus Annaeus Lucanus
ਜਪਾਨੀ ਸਾਮਰਾਜ	Japans Keizerrijk
ਨੌਨ ਸਟੀਰੌਇਡਲ ਐਂਟੀ ਇਨਫ਼ਲਾਮੇਟਰੀ ਦਵਾਈਆਂ	NSAID
ਯਾ (ਸਿਰਿਲਿਕ)	Я
ਅਪ੍ਰਤੱਖ ਲੋਕਰਾਜ	Representatieve democratie
ਡੇਵਿਡ ਸ਼ਵੀਮਰ	David Schwimmer
ਸ਼ਾਰਜਾ (ਇਮਰਾਤ)	Sharjah (emiraat)
ਕਾਉਂਟਰ ਕਲਚਰ	Tegencultuur
ਕਾਲਜ	College (Britse universiteit)
ਪ੍ਰਾਚੀਨ ਯੂਨਾਨੀ ਥੀਏਟਰ	Theater in het oude Griekenland
ਈ ਐਮ ਫੋਰਸਟਰ	E.M. Forster
ਉਸ਼ਾਕ	Uşak (stad)
ਡੇਵਿਸ ਪਣਜੋੜ	Straat Davis
ਮਹਿਮੂਦ ਗਜ਼ਨਵੀ	Mahmud van Ghazni
ਬੇਰਾਤ ਕਾਉਂਟੀ	Berat (prefectuur)
ਟਵਾਈਲਾਈਟ (ਨਾਵਲ)	Twilight (roman)
ਦਮੀਆਤ	Damietta
ਫਿਸਤੁਲਾ	Fistel
ਦ ਜੰਗਲ ਬੁੱਕ	Het jungleboek
ਖ਼ੁਰਾਕੀ ਤੱਤ	Sporenelement
ਇਲੋਰਾ ਗੁਫਾਵਾਂ	Ellora
ਹੁਮਾਯੂੰ ਦਾ ਮਕਬਰਾ	Humayuns tombe
ਇਵਾਨ ਗੋਂਚਾਰੇਵ	Ivan Gontsjarov
ਕਾਰਾਬੁਕ	Karabük (stad)
ਪਾਣਿਨੀ	Pāṇini
ਇਸਲਾਮੀਅਤ	Islamisme
ਡੇਵਿਡ ਕਾਪਰਫੀਲਡ (ਨਾਵਲ)	David Copperfield (boek)
ਸਾਲਸਾ (ਨਾਚ)	Salsa (dans)
ਆਰਥਿਕ ਵਾਧਾ	Economische groei
ਵਿਲੀਅਮ ਰਾਂਡਾਲ ਕ੍ਰੇਮਰ	William Randal Cremer
ਇਮਰਾਤ	Emiraat
ਸੁਪਰ-ਉੱਚ ਵਾਰਵਾਰਤਾ	Super high frequency
ਵੈਸਟਮਿੰਸਟਰ	Westminster (wijk)
ਇਨੂਇਤ	Inuit
ਇਤਿਹਾਸਕ ਪਦਾਰਥਵਾਦ	Historisch materialisme
ਤਕਨੀਕੀਰਾਜ	Technocratie
ਫ਼ਾਈਟ ਕਲੱਬ	Fight Club
ਅਯੂਬ ਖਾਨ	Mohammed Ayub Khan
ਹਾਰਰ	Harar
ਇਸਕਾਨ	Hare Krishna-beweging
ਰੇਚਲ ਮਿਕੈਡਮਸ	Rachel McAdams
ਬੌਣੀ ਆਕਾਸ਼ਗੰਗਾ	Dwergsterrenstelsel
ਅਮਰਵੇਲ	Cuscuta
ਨਵਬਸਤੀਵਾਦ	Neokolonialisme
ਦਾਰਫ਼ੂਰ ਦੀ ਜੰਗ	Conflict in Darfur
ਝੂਠ ਫੜਨ ਵਾਲੀ ਮਸ਼ੀਨ	Polygraaf
ਤੁਰਕੀ ਦਾ ਇਤਿਹਾਸ	Geschiedenis van Turkije
ਹੈਨਰੀ ਲਾ ਫ਼ੌਂਟੇਨ	Henri La Fontaine
ਸਿੰਘਾਪੁਰੀ ਡਾਲਰ	Singaporese dollar
ਊਦ	Oed
ਫ਼੍ਰੈਡ੍ਰਿਕ ਬਾਜਰ	Fredrik Bajer
ਅੰਗੂਰ	Vitis (plant)
ਦੱਖਣੀ ਅਫ਼ਰੀਕਾ ਦੇ ਸੂਬੇ	Provincies van Zuid-Afrika
ਜੀਕਾਬਪਿਲਸ	Jēkabpils
ਫ਼ਲੂਜਾ	Falluja
ਏ. ਜ਼ੈਡ. ਅਲਕਮਾਰ	AZ (voetbalclub)
ਦ ਸਟੈਨਿਕ ਵਰਸਿਜ਼	De duivelsverzen
ਗੋਦਾਵਰੀ ਦਰਿਆ	Godavari
ਸੁਰ (ਭਾਸ਼ਾ ਵਿਗਿਆਨ)	Toontaal
ਖ਼ੈਬਰ ਦੱਰਾ	Khyberpas
ਸ਼ੇਖ਼ ਮੁਜੀਬੁਰ ਰਹਿਮਾਨ	Mujibur Rahman
ਪਿਟਜ਼ਬਰਗ ਸਟੀਲਰਜ਼	Pittsburgh Steelers
ਓਰਨੀਥਿਸਕੀਆ	Ornithischia
ਮੈਲੋਡਰਾਮਾ	Melodrama
ਕੋਰਸੇ ਜ਼ਿਲਾ	Korçë (district)
ਨਿਊ ਮੂਨ (ਨਾਵਲ)	Nieuwe maan (roman)
ਅਲੌਹ ਅਇਸਕ	IJzererts
ਕੈਂਟਰਬਰੀ ਕਹਾਣੀਆਂ	The Canterbury Tales
ਕੂੰਜ	Jufferkraanvogel
ਨਬਜ਼	Polsslag
ਖਮੇਰ ਰੂਜ	Rode Khmer
ਸੇਂਟ ਜੇਮਜ਼ ਪਾਰਕ	St. James' Park
ਬੁਲਕੀਜ ਜ਼ਿਲਾ	Bulqizë (district)
੨੦੦੮ ਓਲੰਪਿਕ ਖੇਡਾਂ ਦੇ ਵਿੱਚ ਫੁਟਬਾਲ - ਪੁਰਸ਼	Voetbal op de Olympische Zomerspelen 2008
ਬ੍ਰੇਵ ਨਿਊ ਵਰਲਡ	Brave New World (roman)
ਨੌਂਤ ਫੁੱਟਬਾਲ ਕਲੱਬ	FC Nantes
ਜਾਦੂਈ ਵਰਗ	Magisch vierkant
ਵੀਅਤਨਾਮੀ ਦੋਙ	Vietnamese dong
ਪੀਟਰ ਹਿਗਜ਼	Peter Higgs
ਡਿਬਰ ਜ਼ਿਲਾ	Dibër (district)
ਦੇਵੋਲ ਜ਼ਿਲਾ	Devoll (district)
ਧੁੰਦ	Nevel (meteorologie)
ਆਈਸੀਸੀ ਕ੍ਰਿਕਟ ਵਿਸ਼ਵ ਕੱਪ	Wereldkampioenschap cricket
ਸ਼੍ਰੀ ਅਰਬਿੰਦੋ	Aurobindo
ਗੁਈਯਾਂਗ	Guiyang
ਹਾਈਡਰਾ	Zoetwaterpoliepen
ਗੋਲ ਗੁੰਬਦ	Gol Gumbaz
ਨਿਕੋਲਾਈ ਚੇਰਨੀਸ਼ੇਵਸਕੀ	Nikolaj Tsjernysjevski
ਆਈ ਹੈਵ ਏ ਡਰੀਮ	I Have a Dream (Martin Luther King)
ਬੇਨੇਦਿਤੋ ਕਰੋਚੇ	Benedetto Croce
ਤਾਇਪਿੰਙ ਬਗ਼ਾਵਤ	Taiping-opstand
ਵੋਲਟਾ ਦਰਿਆ	Volta (rivier)
ਧਤੂਰਾ	Datura
ਆਨਦਰੇਸ ਸੇਗੋਵੀਆ	Andrés Segovia
ਹਿਬਰਨੀਅਨ ਫੁੱਟਬਾਲ ਕਲੱਬ	Hibernian FC
ਕਲਾਸ ਪੌਂਟਸ ਆਰਨਲਡਸਨ	Klas Pontus Arnoldson
ਹੂਤੂ	Hutu
ਪ੍ਰੋਮੀਥੀਅਸ (2012 ਫਿਲਮ)	Prometheus (film)
ਹਿੰਦ-ਚੀਨੀ ਟਾਈਗਰ	Chinese tijger
ਕਾਜ਼ੀਰੰਗਾ ਕੌਮੀ ਪਾਰਕ	Kaziranga
ਗੌਥਿਕ ਗਲਪ	Gothic novel
ਸ਼ਰਲੌਕ (ਟੀਵੀ ਲੜੀਵਾਰ)	Sherlock (televisieserie)
ਡੂਰੇਸ ਕਾਉਂਟੀ	Durrës (prefectuur)
ਡਿਬਰ ਕਾਉਂਟੀ	Dibër (prefectuur)
ਨਾਦਰ ਸ਼ਾਹ	Nadir Sjah Afshar
ਡਨਡੀ ਯੁਨਾਈਟਡ ਫੁੱਟਬਾਲ ਕਲੱਬ	Dundee United FC
ਵਿਸਾਰੀਓਨ ਬੇਲਿੰਸਕੀ	Vissarion Belinski
ਜਮ ਮੀਨਾਰ	Jam (Afghanistan)
ਤੁਤਸੀ	Tutsi
ਇਰਾਕੀ ਦਿਨਾਰ	Iraakse dinar
ਕੁਵੈਤੀ ਦਿਨਾਰ	Koeweitse dinar
ਖ਼ਾਲਿਦ ਹੁਸੈਨੀ	Khaled Hosseini
ਬੁਣਾਈ	Breien (textiel)
ਜਾਵਾ ਪਲੇਟਫਾਰਮ, ਐਂਟਰਪ੍ਰਾਈਜ਼ ਐਡੀਸ਼ਨ	Java 2 Enterprise Edition
ਜੌਂ-ਫ਼ਰਾਂਸੁਆ ਲਿਓਤਾਰ	Jean-François Lyotard
ਜਾਵਾ ਵਰਚੁਅਲ ਮਸ਼ੀਨ	Java Virtual Machine
ਖਗੋਲੀ ਧੂਲ	Kosmisch stof
ਮਾਦਾਮ ਬੋਵਾਰੀ	Madame Bovary
ਪਾਰਕ ਦੇ ਪ੍ਰਿੰਸ	Parc des Princes
ਮੈਤਰਿਆ	Maitreya
ਸਾਵੂ ਸਾਗਰ	Savoezee
ਕ੍ਰਿਸ਼ਨਾ ਦਰਿਆ	Krishna (rivier)
ਜ਼ਮੀਰ	Geweten
ਟੀ ਸੈੱਲ	T-cel
ਕਾਰਲ ਸੈਂਡਬਰਗ	Carl Sandburg
ਫ੍ਰਾਂਜ਼ ਫੈਨਨ	Frantz Fanon
ਇੰਡੀਆਨਾਪੋਲਿਸ ਕੋਲਟਜ਼	Indianapolis Colts
ਹਾਇਰੋਗਲਿਫ਼ (ਗੂੜ੍ਹ-ਅੱਖਰ)	Hiëroglief
ਬੈਨ ਜਾਨਸਨ	Ben Jonson
ਫਰੀਦਉੱਦੀਨ ਅੱਤਾਰ	Farid ad-Din Attar
ਕਾਕਪਿੱਟ	Cockpit
ਸ਼ਕੋਦਰ ਜ਼ਿਲਾ	Shkodër (district)
ਕੋਲੋਂਜੇ ਜ਼ਿਲਾ	Kolonjë
ਕਾਵਾਜੇ ਜ਼ਿਲਾ	Kavajë (district)
ਲੇਝੇ ਜ਼ਿਲਾ	Lezhë (district)
ਵੱਖਵਾਦ	Separatisme
ਸੱਤਿਆਗ੍ਰਹਿ	Satyagraha
ਗੈਟ	General Agreement on Tariffs and Trade
ਸੁੱਕੀ ਬਰਫ਼	Droogijs
ਬਹਾਮਾਸੀ ਡਾਲਰ	Bahamaanse dollar
ਬਾਰਬਾਡੋਸੀ ਡਾਲਰ	Barbadiaanse dollar
ਸਕਰਾਪਰ ਜ਼ਿਲਾ	Skrapar
ਕਾਰਾ ਪਣਜੋੜ	Karische Poort
ਬੰਗਲਾਦੇਸ਼ੀ ਟਕਾ	Bengalese taka
ਕੌਮਾਂਤਰੀ ਸੰਸਕ੍ਰਿਤ ਲਿਪੀਅੰਤਰਨ ਵਰਨਮਾਲਾ	IAST
ਰੈਚਲ ਕੋਰੀ	Dood van Rachel Corrie
ਸ਼ਸ਼ੀ ਥਰੂਰ	Shashi Tharoor
ਰੂਪਨਗਰ ਜ਼ਿਲ੍ਹਾ	Rupnagar (district)
ਡਾ. ਰਾਜੇਂਦਰ ਪ੍ਰਸਾਦ	Rajendra Prasad
ਜ਼ੀਬੋ	Zibo
ਮਿਸਰੀ ਪਾਊਂਡ	Egyptisch pond
ਅਫ਼ਗ਼ਾਨ ਅਫ਼ਗ਼ਾਨੀ	Afghaanse afghani
ਸੋਲੋਮਨ ਸਾਗਰ	Salomonzee
ਦੇਹਰਾਦੂਨ	Dehradun (stad)
ਅਰਜਨਟੀਨੀ ਪੇਸੋ	Argentijnse peso
ਗੁਹਾਟੀ	Guwahati
ਆਦੇਮਾਰ ਦਾ ਸਿਲਵਾ	Adhemar da Silva
ਵਿਸ਼ਵ ਵਾਤਾਵਰਣ ਦਿਵਸ	Wereldmilieudag
ਚਾਨਕਲੇ	Çanakkale (stad)
ਇੰਜ ਜ਼ਾਰਥੁਸਤਰਾ ਬੋਲਿਆ	Also sprach Zarathustra (boek)
ਸਾਊਦੀ ਰਿਆਲ	Saoedi-Arabische riyal
ਤਾਜਿਕਿਸਤਾਨੀ ਸੋਮੋਨੀ	Tadzjiekse somoni
ਕਰਬਲਾ	Karbala
ਜੋਧਪੁਰ	Jodhpur (Rajasthan)
ਹੈਮਿਲਟਨ, ਨਿਊਜ਼ੀਲੈਂਡ	Hamilton (Nieuw-Zeeland)
ਅਜਮੇਰ	Ajmer (stad)
ਚਿਲੀਆਈ ਪੇਸੋ	Chileense peso
ਲਾਓ ਕਿਪ	Laotiaanse kip
ਉੱਜੈਨ	Ujjain (stad)
ਲੁਧਿਆਣਾ	Ludhiana (stad)
ਵਾਇਓਤ ਜੋਰ ਸੂਬਾ	Vajots Dzor
ਅਜ਼ਾਦ ਕਸ਼ਮੀਰ	Azad Kasjmir
ਮੇਰਠ	Meerut (stad)
ਮਹਾਂਨਗਰ	Metropool (stad)
ਪਾਰਸੀ	Parsi
ਸੰਯੁਕਤ ਅਰਬ ਇਮਰਾਤੀ ਦਿਰਹਾਮ	VAE-dirham
ਦੁਨੀਆ ਦਾ ਇਤਿਹਾਸ	Geschiedenis van de wereld
ਅੰਗੋਲਨ ਕਵਾਂਜ਼ਾ	Angolese kwanza
ਉਦੈਪੁਰ	Udaipur (Rajasthan)
ਲੋਰੀ ਪ੍ਰਾਂਤ	Lori (provincie)
ਰੋਝ	Nijlgau
ਪੁਰਤਗਾਲੀ ਸਾਮਰਾਜ	Portugese koloniën
ਈਸ਼ਨਿੰਦਾ	Godslastering
ਕੋਬੀ ਸਮਲਡਰਸ	Cobie Smulders
ਲਦਾਖ਼	Ladakh
ਗਿਲਗਿਤ-ਬਾਲਤਿਸਤਾਨ	Gilgit-Baltistan
ਬੀਕਾਨੇਰ	Bikaner
ਬੋਲੀਵੀਆਈ ਬੋਲੀਵੀਆਨੋ	Boliviaanse boliviano
ਯਜ਼ੀਦੀ	Jezidi's
ਹੈ ਕਿਸਨੂੰ ਮੌਤ ਦਾ ਸੱਦਾ	Voor wie de klok luidt
ਟਰਾਂਸਨਿਸਤੀਰੀਆਈ ਰੂਬਲ	Transnistrische roebel
ਲੋਕ-ਨਾਚ	Volksdans
ਸ਼ਿਰਾਕ	Sjirak
ਤੀਰਾਨਾ ਜ਼ਿਲਾ	Tirana (district)
ਤਵੂਸ਼	Tavoesj
ਅਰਮਾਵੀਰ ਸੂਬਾ	Armavir (provincie)
ਸੈਰਾ ਵੇਨ ਕੈਲੀਜ਼	Sarah Wayne Callies
ਅਲੈਗਜ਼ੈਂਡਰ ਹਰਜਨ	Alexander Herzen
ਆਸਕਰ ਪਿਸਟੋਰੀਅਸ	Oscar Pistorius
ਤਾਰਪੀਨ	Terpentijn
ਕਾਰਬੋਨਿਲ	Carbonylgroep
ਬਲੋਚ ਲੋਕ	Beloetsjen
ਕਿਊਬਾਈ ਪੇਸੋ	Cubaanse peso
ਐਡਵਰਡ ਸਈਦ	Edward Said
ਪ੍ਰਾਈਡ ਪਾਰਕ ਸਟੇਡੀਅਮ	Pride Park Stadium
ਓਰਛਾ	Orchha
ਬ੍ਰੇਸਲੈਟ	Armband
ਮੌਤ ਦੀਆਂ ਰਸਮਾਂ	Uitvaart
ਰਾਮਸੇਤੂ	Adamsbrug
ਝੁੱਗੀ-ਝੌਂਪੜੀ	Sloppenwijk
ਇਤਿਹਾਸਕਾਰ	Historicus
ਭੂਟਾਨੀ ਙੂਲਤਰੂਮ	Bhutaanse ngultrum
ਅਲੀਗੜ	Aligarh (stad)
ਨਮਰੂਦ	Nimrod (Bijbels figuur)
ਬਹਿਰੀਨੀ ਦਿਨਾਰ	Bahreinse dinar
ਲਿਬਨਾਨੀ ਪਾਊਂਡ	Libanees pond
ਨਿਸ਼ਾਨਚੀ	Sluipschutter
ਸੂਰੀਨਾਮੀ ਡਾਲਰ	Surinaamse dollar
ਦੱਖਣੀ ਕੋਰੀਆਈ ਵੌਨ	Zuid-Koreaanse won
ਔਗੂਸਤ ਮੇਰੀ ਫਰਾਂਸੋਆ ਬੇਰਨਾਰਤ	August Beernaert
ਧੁਨੀ (ਭਾਸ਼ਾ ਵਿਗਿਆਨ)	Foon (fonetiek)
ਹਾਟ ਓਫ ਮਿਡਲੋਥੀਅਨ ਫੁੱਟਬਾਲ ਕਲੱਬ	Heart of Midlothian FC
ਸਤਾਦ ਵੇਲੋਦਰੋਮ	Stade Vélodrome
ਥੋਮਸ ਸਾਨਕਾਰਾ	Thomas Sankara
ਪੋਗਰਾਡੇਕ ਜ਼ਿਲਾ	Pogradec (district)
ਗਾਂਧੀ (ਫਿਲਮ)	Gandhi (film)
ਮੈਗੀ ਜਿਲਨਹੌਲ	Maggie Gyllenhaal
ਚੰਡੋਲ	Reuzenrad
ਪੀਕਿਨ ਜ਼ਿਲਾ	Peqin (district)
ਤੇਪੇਲੀਨ ਜ਼ਿਲਾ	Tepelenë (district)
ਮੱਟ ਜ਼ਿਲਾ	Mat (district)
ਗੈਜ਼ਪਾਖੋ	Gazpacho (soep)
ਸ਼ਹੀਦ ਭਗਤ ਸਿੰਘ ਨਗਰ ਜ਼ਿਲ੍ਹਾ	Shahid Bhagat Singh Nagar
ਮੇਸਟਾਲਾ ਸਟੇਡੀਅਮ	Estadio Mestalla
ਅੰਮ੍ਰਿਤਸਰ ਜ਼ਿਲ੍ਹਾ	Amritsar (district)
ਨੇਪਾਲੀ ਰੁਪਈਆ	Nepalese roepie
ਬ੍ਰਹਮਗੁਪਤ	Brahmagupta
ਵੁਦਰਿੰਗ ਹਾਈਟਸ	Woeste hoogten
ਬੇਰਾਤ ਜ਼ਿਲਾ	Berat (district)
ਅਫ਼ਰੀਕੀ ਟ੍ਰੀਪੈਨੋਸੋਮਾਇਆਸਿਸ	Slaapziekte
ਪਲਾਸੀ ਦੀ ਲੜਾਈ	Slag bij Plassey
ਗੁਰੂ ਗ੍ਰੰਥ ਸਾਹਿਬ	Goeroe Granth Sahib
ਪੋਰਟ ਬਲੇਅਰ	Port Blair
ਮੈਡਲ ਆਫ਼ ਆਨਰ	Medal of Honor (militair)
ਗੁਸਤਾਵੋ ਆਦੋਲਫੋ ਬੈਕੈਰ	Gustavo Adolfo Bécquer
ਜਾਰਡਨੀ ਦਿਨਾਰ	Jordaanse dinar
ਵੈਨੇਜ਼ੁਏਲਾਈ ਬੋਲੀਵਾਰ	Venezolaanse bolivar
ਹੈਤੀਆਈ ਗੂਰਦ	Haïtiaanse gourde
ਵੇਲੂਪਿਲਾਈ ਪ੍ਰਭਾਕਰਨ	Velupillai Prabhakaran
ਐੱਮ.ਆਈ.ਏ.	M.I.A.
ਸ਼ੇਰ ਦੀ ਖੱਲ ਵਾਲਾ ਯੋਧਾ	De ridder in het pantervel
ਅਜ਼ੀਮ ਸਕਵਿਡ	Reuzeninktvis
ਪੇਰੂਵੀ ਨਵਾਂ ਸੋਲ	Peruviaanse sol
ਕੰਬੋਡੀਆਈ ਰਿਆਲ	Cambodjaanse riel
ਰੂਸੀ ਸੋਸ਼ਲ ਡੈਮੋਕਰੈਟਿਕ ਲੇਬਰ ਪਾਰਟੀ	Russische Sociaaldemocratische Arbeiderspartij
ਸਾਂਤੀਆਗੋ ਦੇ ਕੋਮਪੋਸਤੇਲਾ ਵੱਡਾ ਗਿਰਜਾਘਰ	Kathedraal van Santiago de Compostella
ਇਲਬਾਸਨ ਜ਼ਿਲਾ	Elbasan (district)
ਕਰੂਜੇ ਜ਼ਿਲਾ	Krujë (district)
ਡੌਮੀਨਿਕ ਪਰਸੈੱਲ	Dominic Purcell
ਭਾਵਨਾ	Tastzin
ਗ਼ਰੀਬੀ ਰੇਖਾ	Armoedegrens
ਬਰੂਨਾਏ ਡਾਲਰ	Bruneise dollar
ਬਾਹਰਮੁਖਤਾ (ਦਰਸ਼ਨ)	Objectiviteit
ਕਤਰੀ ਰਿਆਲ	Qatarese rial
ਵੀਨਸ ਦਾ ਸੌਦਾਗਰ	The Merchant of Venice
ਮਾਲਦੀਵੀ ਰੁਫ਼ੀਆ	Maldivische rufiyaa
ਡਾਕਟਰ ਜ਼ਿਵਾਗੋ	Dokter Zjivago
ਹੱਕਾਰੀ	Hakkâri (stad)
ਕੋਰੁਮ	Çorum (stad)
ਕਿਰਕਲਾਲੇਰੀ	Kırklareli (stad)
ਸੰਧੀ (ਵਿਆਕਰਨ)	Sandhi
ਨਿਸ਼ਾਨੇਬਾਜ਼ੀ	Schietsport
ਲੂਸ਼ੰਜੇ ਜ਼ਿਲਾ	Lushnjë (district)
ਪੂਕੇ ਜ਼ਿਲਾ	Pukë (district)
ਲਿਬਰਾਝਡ ਜ਼ਿਲਾ	Librazhd (district)
੨੦੦੮ ਓਲੰਪਿਕ ਖੇਡਾਂ ਦੇ ਵਿੱਚ ਬੈਡਮਿੰਟਨ	Badminton op de Olympische Zomerspelen 2008
ਹਸ ਜ਼ਿਲਾ	Has (district)
ਤੰਤੂ ਵਿਗਿਆਨ	Neurowetenschap
ਅਮਸਤੱਰਦਮ ਅਰੇਨਾ	Amsterdam ArenA
ਜੜ੍ਹੀ-ਬੂਟੀ	Kruid (keuken)
ਬੋਹੀਮੀਅਨਵਾਦ	Bohemien
ਨਿਕਾਰਾਗੁਆਈ ਕੋਰਦੋਬਾ	Nicaraguaanse córdoba
ਹੁਆਂਬੋ	Huambo (stad)
ਕਟਕ	Cuttack (stad)
ਗੁਆਤੇਮਾਲਾਈ ਕੇਤਸਾਲ	Guatemalteekse quetzal
ਮੱਲਾਕਾਸਤਰ ਜ਼ਿਲਾ	Mallakastër
ਪੈਰਾਗੁਏਵੀ ਗੁਆਰਾਨੀ	Guarani (munteenheid)
ਸਾਫ਼ਟਵੇਅਰ ਲਾਇਸੰਸ	Softwarelicentie
ਵਿੰਸੇਟ ਕਾਲਦੇਰੋਨ ਸਟੇਡੀਅਮ	Estadio Vicente Calderón
ਮਾਰਟਿਨ ਜਾਨ ਐਵੰਸ	Martin Evans
ਮਹਿਮੂਦ ਦਰਵੇਸ਼	Mahmoud Darwish
ਮੁਹੰਮਦ ਨਜੀਬਉੱਲਾ	Mohammed Nadjiboellah
ਸ਼ਿਲਾਂਗ	Shillong
ਆਰਥਿਕ ਬੁਲਬਲਾ	Hausse
ਅਮੀਰ ਖ਼ੁਸਰੋ	Amir Khusrow
ਡੱਬਾਬੰਦੀ	Verpakking
ਕਾਸਾ ਮੀਲਾ	Casa Milà
ਸਿਆਲ ਸੰਗਰਾਂਦ	Kortste dag
ਡਜ਼ੇ (ਸਿਰਿਲਿਕ)	Ѕ
ਨਿਕੋਲਾਈ ਨੇਕਰਾਸੋਵ	Nikolaj Nekrasov
ਕਿਰਸੇਹਰ	Kırşehir (stad)
ਸਤੀ (ਪ੍ਰਥਾ)	Weduweverbranding
ਇੰਫਾਲ	Imphal
ਜੇਰਾ	Moed
ਚਮਚਾਰਾਜ	Vazalstaat
ਸਤਾਦ ਦ ਖ਼ਾਂਸ	Stade de Reims
ਅਰਬੀ ਮਾਰੂਥਲ	Grote Arabische Woestijn
ਕਾਦੂਨਾ	Kaduna (stad)
ਹਿੰਡੋਲਾ	Draaimolen
ਔਰਤ ਜਣਨ ਅੰਗ ਕੱਟ-ਵੱਢ	Vrouwenbesnijdenis
ਕਰੋਸ਼ੀਆ	Haken
ਨਾਈਨਟੀਨ ਏਟੀ-ਫ਼ੋਰ	1984 (boek)
ਤਸਲੀਮਾ ਨਸਰੀਨ	Taslima Nasreen
ਬਿੰਗੋਲ	Bingöl (stad)
ਨਵਾਂ ਤਾਇਵਾਨੀ ਡਾਲਰ	Taiwanese dollar
ਪ੍ਰਤੀਕ-ਕਥਾ	Parabel
ਭਾਰਤ-ਚੀਨ ਜੰਗ	Sino-Indiase oorlog
ਈਬ੍ਰੋਸ ਸਟੇਡੀਅਮ	Ibrox Stadium
ਜਲ੍ਹਿਆਂਵਾਲਾ ਬਾਗ ਹੱਤਿਆਕਾਂਡ	Slachting van Amritsar
ਨਿਕੋਲਾਈ ਰੋਰਿਕ	Nikolaj Rjorich
ਫੀਏਰ ਜ਼ਿਲਾ	Fier (district)
ਤੋਲੂਕਾ	Toluca
ਵਿਲੀਅਮ ਪੈੱਨ	William Penn
ਉਰੂਗੁਏਵੀ ਪੇਸੋ	Uruguayaanse peso
ਦੁਨੀਆ ਦੇ ਅਚੰਭੇ	Wereldwonderen
ਇੰਸਟਾਗਰਾਮ	Instagram
ਸੰਗੀਤ ਇਲਾਜ	Muziektherapie
ਜਿਰੋਕਾਸਤਰ ਜ਼ਿਲਾ	Gjirokastër (district)
ਜਮੈਕੀ ਡਾਲਰ	Jamaicaanse dollar
ਗਰਾੰਸ਼ ਜ਼ਿਲਾ	Gramsh (district)
ਸ਼ੇਰ ਦੀ ਖਾੜੀ	Golfe du Lion
ਫਾਸ਼ੀਵਾਦ-ਵਿਰੋਧ	Antifascisme
ਵੈਨੇਜ਼ੁਏਲਾ ਦੀ ਖਾੜੀ	Golf van Venezuela
ਪਨਾਮਾਈ ਬਾਲਬੋਆ	Panamese balboa
ਬਰਮੂਡਾਈ ਡਾਲਰ	Bermudaanse dollar
ਮੂਲਾਂਸ਼	Stam (taalkunde)
ਬੁੱਧੂ	De idioot
ਕਿਲਮਾਰਨਕ ਫੁੱਟਬਾਲ ਕਲੱਬ	Kilmarnock FC
ਪੰਜਾਬ ਵਾਈਡ ਏਰੀਆ ਨੈਟਵਰਕ ਪਰੋਜੈਕਟ ਪਵਨ (PAWAN) ਤੇ ਇਲੈਕਟ੍ਰਾਨਿਕ-ਗਵਰਨੈਂਸ	E-government
ਤੀਨੋਸ	Tinos
ਮਿਖੇਲ ਸਲਤੀਕੋਵ-ਸ਼ਚੇਦਰਿਨ	Michail Saltykov
ਬੇਬੁਰਤ	Bayburt (stad)
ਕੂਸੋਵੇ ਜ਼ਿਲਾ	Kuçovë (district)
ਬੋਕੋ ਹਰਾਮ	Boko Haram
ਮਹਾਂਨਗਰੀ ਫ਼ਰਾਂਸ	France métropolitaine
ਇਕਲਿਪਸ (ਨਾਵਲ)	Eclips (roman)
ਦ ਥ੍ਰੀ ਪੈਨੀ ਓਪੇਰਾ	Driestuiversopera
ਜਾਂ-ਲਿਓਂ ਜੇਰੋਮ	Jean-Léon Gérôme
ਨਤਾਸ਼ਾ ਰਿਚਰਡਸਨ	Natasha Richardson
ਕੋਹਿਨੂਰ	Koh-i-Noor
ਅਰੁੰਧਤੀ ਰਾਏ	Arundhati Roy
ਹੈਦਰਾਬਾਦ	Hyderabad
ਮਨੋਵਿਗਿਆਨੀ	Psycholoog
ਗੁਇਆਨਵੀ ਡਾਲਰ	Guyaanse dollar
ਅਕੋਲਾ	Akola (stad)
ਗੈਰ-ਗਲਪ	Non-fictie
ਤਬਲਾ	Tabla
ਬੀ ਐਫ ਸਕਿਨਰ	Burrhus Skinner
ਨੰਦਾ ਦੇਵੀ ਪਹਾੜ	Nanda Devi
