Āfrika	Afrika
Edgars Snovs	Edgar Snow
Nove Skalmežice	Nowe Skalmierzyce
Skoki	Skoki
Panama (province)	Panama (provincie)
Vītenis	Vytenis
Rucjane-Ņida	Ruciane-Nida
Jaunutis	Jaunutis
Epolethaizivis	Hemiscyllium
Gravitācijas lauks	Zwaartekrachtsveld
Manuels Amadors Gerrero	Manuel Amador Guerrero
Kategorija:Mākslīgais intelekts	Categorie:Kunstmatige intelligentie
Pašaizdegšanās temperatūra	Ontbindingstemperatuur
Mislibožas apriņķis	Powiat Myśliborski
Ščecinekas apriņķis	Powiat Szczecinecki
Grifices apriņķis	Powiat Gryficki
Dobra (Rietumpomože)	Dobra (powiat łobeski)
Lipjani	Lipiany
Per capita	Per capita
Alekss Rodrigess	Alex Rodriguez
Polices apriņķis	Powiat Policki
Tšciņskozdroja	Trzcińsko Zdrój
Resko	Resko
Krīvica	Crivitz (Duitsland)
Parhima	Parchim (stad)
Goldberga (Mēklenburga)	Goldberg (Mecklenburg)
Brīele	Brüel
Libca	Lübz
Gistāfs Delors	Gustaaf Deloor
Jarkanta	Yarkand (rivier)
Olesņicas apriņķis	Powiat Oleśnicki
Volters Bērlijs Grifins	Walter Burley Griffin
Isuzu Mu Wizard	Opel Frontera
Žoans Fusters	Joan Fuster i Ortells
Maikls Metjūss	Michael Matthews
Bro Grīrs	Breaux Greer
Villijs Mejs	Willie Mays
Birgers Brūsa	Birger Brosa
Frēdriks Lindstrems	Fredrik Lindström
Sojuz TMA-11	Sojoez TMA-11
Korejas Republikas futbola izlase 2010. gada Pasaules kausa finālturnīrā	Zuid-Korea op het wereldkampioenschap voetbal 2010
Lidojums	Flight (2012)
Person of Interest	Person of Interest
Annātes	Annaten
Ran	Ran (film)
I'm Going Slightly Mad	I'm Going Slightly Mad
Rhinoceros 3D	Rhinoceros (software)
Rēna	Rehna
Bros Music	Bros Music
Hāgenova	Hagenow
2008. gada FIBT pasaules čempionāts	Wereldkampioenschappen bobsleeën 2008
Kīlungsborna	Kühlungsborn
Štrasburga (Ukermarka)	Strasburg (Uckermark)
Lāge	Laage
Labiovelārs berzenis	Stemhebbende labiovelaire approximant
Epīra	Epirus (historische regio)
Panamarenko	Panamarenko
Annopole	Annopol
Ozimeka	Ozimek
Epargyreus clarus	Epargyreus clarus
Ņūtons (nozīmju atdalīšana)	Newton
Tallinas Aleksandra Ņevska katedrāle	Alexander Nevski-kathedraal (Tallinn)
Linspire	Linspire
Vostok-4	Vostok 4
1999. gada FIFA Pasaules kauss sievietēm	Wereldkampioenschap voetbal vrouwen 1999
3D modelēšana	Modelleren van 3D-computergraphics
Lutera roze	Lutherroos
Look	LOOK
Braiens Īno	Brian Eno
Rallijreids	Woestijnrally
MAS-38	MAS-38
Madonas rajons	District Madona
Eiropas veselības apdrošināšanas karte	Europese gezondheidskaart
FC Jūrmala	FC Jūrmala
Višogroda	Wyszogród
Serocka	Serock (Mazovië)
Nometinājuma josla	Vestigingsgebied
Praška	Praszka
Proteīnūrija	Proteïnurie
Kauja pie Kalkas upes	Slag aan de Kalka
Generic Routing Encapsulation	Generic Routing Encapsulation
2009. gada Austrālijas atklātais čempionāts tenisā — Vīriešu vienspēles	Australian Open 2009 (mannen)
Javas smirdīgais āpsis	Maleise stinkdas
Engures ezers	Engure-meer
Ķeriet Smārtu! (filma)	Get Smart (film)
Oberosts	Ober-Ost
Rētošana	Scarificatie (huid)
Rikardu Karvalju	Ricardo Carvalho
Gāziosmanpašā rajons	Gaziosmanpaşa
E-pasta klients	E-mailclient
Atsvabinātais Džango	Django Unchained
Dzjalošice	Działoszyce
Implikatūra	Implicatuur
Dienvidu polārā klijkaija	Zuidpooljager
Sausās ielejas	Droge Valleien van McMurdo
Bertolds	Berthold van Hannover
Baucenes apriņķis	Landkreis Bautzen
Francburga	Franzburg
Ribnica-Damgartene	Ribnitz-Damgarten
Rihtenberga	Richtenberg (Duitsland)
Torgelova	Torgelow
Jarmene	Jarmen
Galileo	Galileo
Grimmene	Grimmen
Putbusa	Putbus
Penkuna	Penkun
2013. gada UEFA Čempionu līgas fināls	Finale UEFA Champions League 2013
Egezīne	Eggesin
Loica	Loitz
Tribzēse	Tribsees
GEOS (16 bitu operētājsistēma)	Geos (software)
Bruklinas @@@u0026Nets"	Brooklyn Nets
Oomph!	Oomph!
Medves ezers	Miedwie
Sarkanais tirānmušķērājs	Rode tiran
Hojņices apriņķis	Powiat Chojnicki
Redīmeids	Readymade
Swans	Swans
Kelča	Kelč
1991. gada Pasaules čempionāts šosejas riteņbraukšanā	Wereldkampioenschappen wielrennen 1991
Badmintons 2008. gada Vasaras Olimpiskajās spēlēs — Sieviešu vienspēles	Badminton op de Olympische Zomerspelen 2008/Vrouwen enkelspel
Mars Climate Orbiter	Mars Climate Orbiter
Tērzētava	Chatroom
Bada spēles: Spēle ar uguni	The Hunger Games: Catching Fire
Anti-Flag	Anti-Flag
Ķirmju dzimta	Klopkevers
Dionīsiji	Dionysia
Antiatlass	Anti-Atlas
Antikrists (filma)	Antichrist (film)
FIFA valstu kodi	Lijst van FIFA-landcodes
Alan Wake	Alan Wake
Sandhērstas Karaliskā militārā akadēmija	Koninklijke Militaire Academie Sandhurst
Kortnija Kardašjana	Kourtney Kardashian
Bāze	Base
Mars Polar Lander	Mars Polar Lander
Monogeneji	Monogenea
Deep Space 2	Deep Space 2
Polārais vilks	Alaskawolf
Alvasetes @@@u0026Balompie"	Albacete Balompié
Malasledus	IJs verbonden met het vasteland
Luiss Aragoness	Luis Aragonés
1978. gada Pasaules čempionāts basketbolā	Wereldkampioenschap basketbal mannen 1978
Hahn	Hahn
Čehu vista	Tsjechisch hoen
Žņinas apriņķis	Powiat żniński
1904. gada Tour de France	Ronde van Frankrijk 1904
Antiļu straume	Antillenstroom
Albert Einstein ATV	Albert Einstein (ruimtevaartuig)
Raibkakla ūdrs	Lutra maculicollis
Plateresko	Plateresco
Kleščele	Kleszczele
Doktors Astoņkājis	Dr. Octopus
Kontinentālie štati	Aaneengesloten Staten
Nokia tune	Nokia-tune
Medzilaborce	Medzilaborce
Plakangliemeņu dzimta	Platschelpen
Londonas maratons	Marathon van Londen
Factory Records	Factory Records
Standartatmosfēra	Standaardatmosfeer
Gāzu uzbrukums Halabdžai	Gifgasaanval op Halabja
Viktors	Victor
Sojuz (kosmosa kuģu sērija)	Sojoez (ruimtecapsule)
JFK Olimps	JFK Olimps
1957. gada Eiropas čempionāts basketbolā	Europees kampioenschap basketbal mannen 1957
Hermods	Hermod
Dzeltenpieres jakāns	Jacana spinosa
Oulujervi	Oulujärvi
Opel Insignia	Opel Insignia
Baltijas vairogs	Baltisch schild
Vingrošana 2008. gada Vasaras Olimpiskajās spēlēs	Gymnastiek op de Olympische Zomerspelen 2008
Klemens Bauers	Klemen Bauer
Ilūkste	Ilūkste
Indekss (datubāze)	Index (database)
Parastā aktīnija	Paardenanemoon
Norma	Norma
Indriķa hronika	Kroniek van Hendrik van Lijfland
Reičela Grīna	Rachel Green
Žubītes	Fringilla
1975. gada Tour de France	Ronde van Frankrijk 1975
Rail Baltica	Rail Baltica
Ščirka	Szczyrk
Skubijs Dū 2: Briesmoņi savā vaļā	Scooby-Doo 2: Monsters Unleashed
Shenzhou 9	Shenzhou 9
Programmētāju diena	Programmeursdag
NASDAQ OMX Helsinki	Effectenbeurs van Helsinki
Zellis	Gezel
Antifosfolipīdu sindroms	Antifosfolipidesyndroom
Vingrošana 2012. gada Vasaras Olimpiskajās spēlēs	Gymnastiek op de Olympische Zomerspelen 2012
ITT Corporation	ITT
Islandes ķērpis	IJslands mos
Maskarēnu žņaudzējčūskas	Round Island-boa’s
Kuunkuiskaajat	Kuunkuiskaajat
Ancirabe	Antsirabe
Uda	Tsjoena
Duelis (filma)	Duel (film)
Naklo apriņķis	Powiat Nakielski
ATP ranga pirmo numuru saraksts	Lijst van nummers 1 in het herentennis
Zivju dzenīši	Alcedo
Gibraltāra futbola izlase	Gibraltarees voetbalelftal
Jūras ūdele	Zeemink
Garvolina	Garwolin (stad)
Nūbijas savvaļas ēzelis	Nubische wilde ezel
Radzjonkova	Radzionków
Zivju cauna	Vismarter
Adatu printeris	Matrixprinter
Amadeiusa ezers	Lake Amadeus
Underclass Hero	Underclass Hero
Betesda	Bethesda (Maryland)
Kapteinis (sports)	Aanvoerder
Čarna Bjalostocka	Czarna Białostocka
Padomju pils	Paleis van de Sovjets
Eiropas autoceļš E03	Europese weg 3
Pagrīdes impērija	Boardwalk Empire
Timokrātija	Timocratie
Madona	Madona (stad)
Komārno apriņķis	Okres Komárno
Programmatūras aktīvu pārvaldība	Software asset management
Pottermore	Pottermore
Eiropas autoceļš E10	Europese weg 10
Verušovas apriņķis	Powiat Wieruszowski
Rezāvi Horasāna	Razavi-Khorasan
Mohelnice	Mohelnice (okres Šumperk)
28 (skaitlis)	28 (getal)
Tonijs Galopēns	Tony Gallopin
2002. gada Pasaules čempionāts basketbolā	Wereldkampioenschap basketbal mannen 2002
Trigonālā singonija	Trigonaal kristalstelsel
Prinseselizabete	Prinses Elisabethbasis
Kirovska	Kirovsk
Turner	Turner
Telšu rajona pašvaldība	Telšiai (gemeente)
Ginecejs	Gynoecium
2003. gada Pasaules čempionāts šosejas riteņbraukšanā	Wereldkampioenschappen wielrennen 2003
Dolni Kubīna	Dolný Kubín
Olimpiskais stadions	Olympisch stadion
Miera baznīcas	Vredeskerken in Jawor en Świdnica
Karaliskā dēka	En kongelig affære
Stickwitu	Stickwitu
Militārais identifikācijas žetons	Identiteitsplaatje
Varenais no Oza zemes	Oz the Great and Powerful
Džudo 2008. gada Vasaras Olimpiskajās spēlēs — Sievietes, līdz 78 kg	Judo op de Olympische Zomerspelen 2008 – Klasse tot 78 kilogram vrouwen
Eduards VIII Vindzors	Eduard VIII van het Verenigd Koninkrijk
World of Tanks	World of Tanks
Teherāna (ostāns)	Teheran (provincie)
Nepilnas pārvērtības kukaiņi	Exopterygota
Pašu kapitāla atdeve	Rentabiliteit eigen vermogen
Golčevo	Golczewo (stad)
Šūmanis	Schumann
Cekulainie pingvīni	Eudyptes
Urugvajas futbola izlase 2010. gada Pasaules kausa finālturnīrā	Uruguay op het wereldkampioenschap voetbal 2010
Muse singlu diskogrāfija	Discografie van Muse
Sojuz TMA-9	Sojoez TMA-9
Krūškurvis	Borststuk
Antons Škapļerovs	Anton Sjkaplerov
Baborova	Baborów
Spišska Stara Vesa	Spišská Stará Ves
Drīmpops	Dreampop
TKS	TKS
Dons Čerijs	Don Cherry (ijshockeycoach)
Malogošča	Małogoszcz
59 (skaitlis)	59 (getal)
Veragvasa	Veraguas
Gouda (siers)	Goudse kaas
62 (skaitlis)	62 (getal)
Dinamika	Dynamiek
Ribņikas apriņķis	Powiat Rybnicki
2011. gada Spānijas Grand Prix	Grand Prix Formule 1 van Spanje 2011
Dumpīgo eņģeļu krišana	De val der opstandige engelen
Teledesic	Teledesic
Baru	Volcán Barú
Sibujanas jūra	Sibuyanzee
Slūžu kamera	Luchtsluis
Kaspars Petrovs	Kaspars Petrovs
Māsa	Zus
Dziesmotā revolūcija	Zingende revolutie
Kāli meteorīta krāteris	Kaali
2007. gada Eiropas čempionāts basketbolā sievietēm	Europees kampioenschap basketbal vrouwen 2007
Kanādas Masters	Tennistoernooi van Montreal/Toronto
Velosipēds	Vélocipède
Rīgas aplenkums (1656)	Beleg van Riga (1656)
Ābece	Abc-boekjes
Klaburčūsku apakšdzimta	Groefkopadders
Strupvaboļu dzimta	Spiegelkevers
Zaļā savvaļas vista	Vorkstaarthoen
Hiršs	Hirsch
Ruandas prezidenti	Lijst van staatshoofden van Rwanda
Xandros	Xandros Desktop OS
Mercury septītnieks	Mercury Seven
Hačinsonīts	Hutchinsoniet
Drūkšu ezers	Drūkšiaimeer
Superkauss XLI	Super Bowl XLI
Sempulno apriņķis	Powiat Sępoleński
Tuholas apriņķis	Powiat Tucholski
1998. gada Pasaules čempionāts šosejas riteņbraukšanā	Wereldkampioenschappen wielrennen 1998
Alina Orlova	Alina Orlova
Olimpiskais muzejs	Olympisch museum
Postpankroks	Postpunk
E3 Harelbeke	E3 Harelbeke
Tramvaju satiksme Daugavpilī	Tram van Daugavpils
Topoļčanu apriņķis	Okres Topoľčany
Asaru ģints	Perca (geslacht)
Cupola (SKS)	Cupola
Pilot (Radīti skatuvei)	Pilot (Glee)
Krievijas Superlīga basketbolā	Russische superliga (mannen)
Kortežs	Tupel
38 (skaitlis)	38 (getal)
Jokelas skolas apšaude	Schietpartij op de Jokela-school
Japānas heraldika	Mon (heraldiek)
Sakne (matemātika)	Wortel (wiskunde)
Tirdzniecība	Handel (economie)
Hokejs 1972. gada Ziemas Olimpiskajās spēlēs	IJshockey op de Olympische Winterspelen 1972
LADEE	Lunar Atmosphere and Dust Environment Explorer
Pelēkais zorro	Patagonische vos
Cyrus	Cyrus
M29 Weasel	M29 Weasel
Nilgiri cauna	Nilgirimarter
Somālijas savvaļas ēzelis	Somalische wilde ezel
Balvu rajons	District Balvi
2013. gada GP3 sezona	GP3-seizoen 2013
Autoceļš P39	P39 (Letland)
MSQL	MSQL
Mogilno apriņķis	Powiat Mogileński
Novi Dvora Gdaņska	Nowy Dwór Gdański
Mikrorajons	Microdistrict
Peršotravenska	Persjotravensk
Spišska Bela	Spišská Belá
Keņdzežina-Kozle	Kędzierzyn-Koźle
Stara Ļubovņa	Stará Ľubovňa
Žurominas apriņķis	Powiat Żuromiński
Doņecas akmeņogļu baseins	Donetsbekken
Vilksa Zeme	Wilkesland
Karpača	Karpacz
Olimpiskie medaļnieki hokejā	Lijst van olympische medaillewinnaars ijshockey
Tomašovas apriņķis (Lodza)	Powiat Tomaszowski (Łódź)
Būkāna	Bukan
Elgina marmors	Elgin marbles
Tekstilrūpniecība	Textielindustrie
Skempe	Skępe
Asche zu Asche	Asche zu Asche
Malborkas apriņķis	Powiat Malborski
Braņska	Brańsk (plaats)
Dienvidrietumu reģions	Sud-Ouest (Kameroen)
Iracionāls skaitlis	Irrationaal getal
Hey Jude	Hey Jude
Running Scared	Running scared
Dalmatika	Dalmatiek (liturgie)
2008. gada referendums par grozījumiem Satversmē	Referendum in Letland (2008)
Pšasnišas apriņķis	Powiat Przasnyski
Bloņe	Błonie (stad)
Engel	Engel (single)
Aplikatūra	Vingerzetting
1983. gada Tour de France	Ronde van Frankrijk 1983
Mi-2	Mil Mi-2
Radzimina	Radzymin
Sociālā mijiedarbība	Sociale interactie
Tizen	Tizen
Veličkas apriņķis	Powiat Wielicki
Otas astes pingvīni	Pygoscelis
Binokulārā redze	Binoculaire dispariteit
Bezspuru astoņkāji	Incirrina
Naraganseti	Narragansett (volk)
Vēderprese	Sit-ups
Mindless Self Indulgence	Mindless Self Indulgence
Portugāles koloniālais karš	Portugese koloniale oorlog
Riteņbraukšana 2008. gada Vasaras Olimpiskajās spēlēs — Sievietes, individuālais brauciens	Wielersport op de Olympische Zomerspelen 2008/tijdrit vrouwen
Uzbekistānas aviolīnijas	Uzbekistan Airways
Jonišķu rajona pašvaldība	Joniškis (gemeente)
Austrālijas ģenerālgubernatori	Gouverneur-generaal van Australië
Ridge Racer Unbounded	Ridge Racer Unbounded
Bergmans	Bergman
Ostrolenkas apriņķis	Powiat Ostrołęcki
FIFA Pasaules kauss pludmales futbolā	Wereldkampioenschap strandvoetbal
Ziemeļu renesanse	Noordelijke renaissance
Dover	Dover
Salpu klase	Salpen
Nova Demba	Nowa Dęba
Mehiko katedrāle	Kathedraal van Mexico-Stad
Ātrslidošana 1924. gada Ziemas Olimpiskajās spēlēs	Schaatsen op de Olympische Winterspelen 1924
Lesko	Lesko
RE	Re
Koronovo	Koronowo
Vloščova	Włoszczowa
Octopus	Octopus (geslacht)
Forons	Foron
Suņlāču dzimta	Hemicyonidae
Samteņi	Satyrinae
Visoke Tatri	Vysoké Tatry
Krasnijluča	Krasnyj Loetsj
Seržs Sargsjans	Serzj Sarkisian
1973. gada Tour de France	Ronde van Frankrijk 1973
Konīdijas	Conidium
Anvera	Antwerpeneiland
Japānas futbola izlase 2010. gada Pasaules kausa finālturnīrā	Japan op het wereldkampioenschap voetbal 2010
Makss Čiltons	Max Chilton
Kallaste	Kallaste
Indijas mangusts	Indische ichneumon
One Love	One Love (David Guetta)
Luāra	Loire
Falabella	Falabella
Prjevidzas apriņķis	Okres Prievidza
Ležajska	Leżajsk (stad)
Bacillus anthracis	Bacillus anthracis
Farmācija	Farmacie
1995. gada Tour de France	Ronde van Frankrijk 1995
2013. gads sportā	Sport in 2013
Stērstes	Emberiza
Sīvā bērzlape	Braakrussula
Kaišadore	Kaišiadorys
Anestezioloģija	Anesthesiologie
Vēršantilopju apakšdzimta	Koeantilopen
Racjonža	Raciąż
Moņku apriņķis	Powiat Moniecki
Karloss Agilera Martins	Juan Carlos Aguilera
Apache licence	Apache-licentie
Olšina	Olszyna (Neder-Silezië)
Pērkons (mitoloģija)	Perkūnas
Rina	Ryn (plaats)
Hirosimas prefektūra	Hiroshima (prefectuur)
Apalačikola	Apalachicola (rivier)
Likerta skala	Likertschaal
Arukila	Aruküla (Raasiku)
2013. gada Eiropas čempionāts basketbolā	Europees kampioenschap basketbal mannen 2013
Aperta sindroms	Syndroom van Apert
Purva bērzlape	Appelrussula
Greiema Zeme	Grahamland
Apikāls līdzskanis	Apicaal (fonetiek)
Melnais akmeņtārtiņš	Zwarte steenloper
2013. gada Eiropas čempionāts basketbolā sievietēm	Europees kampioenschap basketbal vrouwen 2013
Adēra rags	Kaap Adare
Dainis Ozols	Dainis Ozols
Staru izsekošana	Raytracing
Ziemeļīrijas Futbola asociācija	Noord-Ierse voetbalbond
Klāni	Rietland
Terminators (filmu sērija)	Terminator (franchise)
Mobilā lietotne	Mobiele app
Deisms	Deïsme
Glicīns	Glycine (aminozuur)
Gruzijas—Krievijas bruņotais konflikts 2008. gadā	Oorlog in Zuid-Ossetië (2008)
Nomierināšanas politika	Appeasementpolitiek
Tundželi ils	Tunceli (provincie)
Aleksandrs Popovs	Alexander Popov
Teisms	Theïsme
Zosu apakšdzimta	Anserinae
Aleksandra Kosteņuka	Aleksandra Kostenjoek
Soģi	Rechter (Israël)
Pseidovektors	Pseudovector
Ponta	Pontus (gebied)
Augutis	Plantenluizen
Demjens Lilārds	Damian Lillard
Aleksiāņu kongregācija	Alexianen
Alfa magnētiskais spektrometrs	Alpha Magnetic Spectrometer
Austrālijas regbija izlase	Australisch rugbyteam
Alfa Romeo F1	Alfa Romeo (Formule 1)
Nacionālās basketbola asociācijas drafts	NBA Draft
Paškaitējums	Automutilatie
Volkswagen New Beetle	Volkswagen New Beetle
Oksirinkhosa	Oxyrhynchus
Asterisk	Asterisk PBX
Tērauda vīrs	Man of Steel
Klasteru analīze	Clusteranalyse
Ares V	Ares V
Psihodēliskais transs	Psychedelic trance
Opel Kadett	Opel Kadett
Dzīvo miroņu nakts	Night of the Living Dead (1968)
Augusts Sabbe	August Sabbe
Segžokleņi	Entognatha
Gutācija	Guttatie
DH	Diffie-Hellman-sleuteluitwisselingsprotocol
Pērļainā mušmire	Parelamaniet
Atlasa ciedrs	Atlasceder
2006. gada Eiropas čempionāts vieglatlētikā	Europese kampioenschappen atletiek 2006
Austrālijas Nacionālā bibliotēka	Nationale bibliotheek van Australië
Arabata strēle	Schoorwal van Arabat
Zeltactiņas	Gaasvliegen
Ragbi	Rugby (Engeland)
Uvulārs līdzskanis	Uvulaar
Mercury-Redstone 3	Mercury MR-3
Nacionālais vēstures piemineklis	National Historic Landmark
Staipekņu ģints	Lycopodium
Monoklīnā singonija	Monoklien kristalstelsel
ER diagrammas	Entity-relationshipmodel
Termogrāfija	Thermografie
Sniegbaltīte un mednieks	Snow White and the Huntsman
Miles Away	Miles Away
Ūdeņraža bumba	Waterstofbom
Fotometrija	Fotometrie
Know Your Enemy	Know Your Enemy (Green Day)
Krabjēdājronis	Krabbeneter
Dakšingangotri	Dakshin Gangotri
2012. gada Austrālijas atklātais čempionāts tenisā	Australian Open 2012
2014. gada FIFA Pasaules kausa kvalifikācija — CONCACAF zona	Wereldkampioenschap voetbal 2014 (kwalificatie CONCACAF)
Dienvidsudānas futbola izlase	Zuid-Soedanees voetbalelftal
Mordviešu valodas	Mordwiens
Gravis	Accent grave
Grafikas dizainers	Grafisch ontwerper
Hoverla	Hoverla
Prāta Vētra	Brainstorm (Letse band)
Āzijas vēsture	Geschiedenis van Azië
Garumzīme	Macron (diakriet)
Jurģa nakts sacelšanās	Opstand van Sint-Jorisnacht
Daniels da Mota	Daniel Alves da Mota
Kolona (Panama)	Colón (Panama)
45 (skaitlis)	45 (getal)
Unreal Tournament	Unreal Tournament
Japānas zebiekste	Mustela itatsi
Autodesk	Autodesk
Simple Plan (albums)	Simple Plan (album)
Ozorkova	Ozorków
Lapblusiņas	Bladvlooien
STS-129	STS-129
Pucka	Puck (stad)
Parastā bērzubeka	Gewone berkenboleet
Ņisko apriņķis	Powiat Niżański
Darba aizsardzība	Arbeidsomstandigheden
Darba valoda	Werktaal
Dzīvnieku izcelsmes produkti	Dierlijk product
Hors catégorie	Beklimmingen in de Ronde van Frankrijk
Stūršens	Storsjön
Arbeloss	Arbelos
2010. gada UCI pasaules rangs	UCI Wereldranglijst 2010
Leonīds Kučma	Leonid Koetsjma
Vormsi	Vormsi
Latvijas Futbola federācija	Letse voetbalbond
Bulgārijas Futbola savienība	Bulgaarse voetbalbond
Maķedonijas Futbola federācija	Macedonische voetbalbond
COROT-7b	CoRoT-7b
Džons Maikls Grīns	John Green
Muztagata	Muztagh Ata
Darvina zorro	Darwins vos
Numismātika	Numismatiek
Normunds Miezis	Normunds Miezis
Vinohradivas rajons	Vynohradiv (rayon)
Jūras pīļu apakšdzimta	Merginae
Glogovas apriņķis	Powiat Głogowski
Austrālijas somaiņi	Australidelphia
Rumānijas Futbola federācija	Roemeense voetbalbond
Celebration	Celebration (album)
Ziemeļamerikas kakomiclijs	Noord-Amerikaanse katfret
Supermoto	Supermotard
Waking Up in Vegas	Waking Up in Vegas
Astēnija	Asthenie
Parastā žultsbeka	Bittere boleet
Igauņu dziesmu svētki	Estisch Zangfeest
Žarnovicas apriņķis	Okres Žarnovica
Gaismas stars	Lichtstraal
Hormozgāna	Hormozgan
Juraja Dobrilas Pulas universitāte	Juraj Dobrila-Universiteit van Pula
Komoru salas	Comoren (eilandengroep)
Allods	Allodium
SPAS-12	SPAS-12
Mars Observer	Mars Observer
Motorola Solutions	Motorola Solutions
Urla (subkultūra)	Gopnik
Cikāžveidīgie	Zingcicadeachtigen
2000. gada Pasaules čempionāts šosejas riteņbraukšanā	Wereldkampioenschappen wielrennen 2000
Cilvēkpērtiķi un cilvēks	Hominidae
Zilās aras	Anodorhynchus
UCI WorldTour	UCI World Tour
Boleslavecas apriņķis	Powiat Bolesławiecki
Dzeržoņovas apriņķis	Powiat Dzierżoniowski
Guras apriņķis	Powiat Górowski
Kežmarokas apriņķis	Okres Kežmarok
Tukums	Tukums (stad)
Jeleņa Guras apriņķis	Powiat jeleniogórski
Bistre	Bystré (okres Svitavy)
Vostok-3	Vostok 3
Javoras apriņķis	Powiat Jaworski
Uvulārs nazāls līdzskanis	Uvulaire nasaal
Nejaukais es 2	Despicable Me 2
Kamenna Guras apriņķis	Powiat Kamiennogórski
Kvinna Fabreja	Quinn Fabray
Klodzko apriņķis	Powiat Kłodzki
Fuksa dzegužpirkstīte	Bosorchis
Lauči	Koeten
ATSC	ATSC
Mīlestība (filma)	Amour
Me Against the World	Me Against the World
2009. gada CONCACAF Zelta kauss	CONCACAF Gold Cup 2009
Laga	Log (scheepvaart)
Āpši	Dassen
Seišelu futbola izlase	Seychels voetbalelftal
Skujkoku ligzdu koksngrauzis	Grijze ribbelboktor
Hranice	Hranice (okres Přerov)
1934. gada Pasaules čempionāts šosejas riteņbraukšanā	Wereldkampioenschappen wielrennen 1934
Krievu—turku karš (1735—1739)	Russisch-Turkse Oorlog (1735-1739)
Krāslava	Krāslava (stad)
